product_id,product_name,category,sub_category,price_per_unit,cost_per_unit
OFF-PA-10004115,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,33.9,1.670775773757137
TEC-CO-10000967,"HP Fax Machine, Laser",Technology,Copiers,299.94,89.11797110446254
TEC-PH-10001921,"Nokia Signal Booster, with Caller ID",Technology,Phones,136.5,3.4008394200205387
FUR-TA-10002433,"Chromcraft Computer Table, with Bottom Storage",Furniture,Tables,295.62,45.02473405013244
OFF-ST-10002650,"Fellowes Lockers, Wire Frame",Office Supplies,Storage,206.4,21.24136700324946
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,31.58,1.5079165759099042
OFF-PA-10003510,"Enermax Message Books, Recycled",Office Supplies,Paper,22.41,3.0275542542273275
OFF-BI-10000323,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders,27.45,8.186452407893519
OFF-BI-10004632,"Avery 3-Hole Punch, Recycled",Office Supplies,Binders,18.82,20.358206429709707
TEC-CO-10000422,"Brother Personal Copier, Digital",Technology,Copiers,95.02,4.5666208923896425
OFF-AR-10001230,"Binney & Smith Markers, Water Color",Office Supplies,Art,27.27,15.31916364110501
FUR-BO-10002423,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,199.26,31.248411001346724
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,40.97,2.8349669979925682
TEC-CO-10002796,"Canon Wireless Fax, Color",Technology,Copiers,380.1,70.14854051992138
OFF-BIN-10000712,"Binney & Smith Canvas, Blue",Office Supplies,Art,51.36,12.801294776143806
FUR-CH-10003771,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,95.46,63.48934634546508
OFF-AR-10003245,"Binney & Smith Canvas, Blue",Office Supplies,Art,34.24,10.817381591135893
TEC-CO-10000847,"Canon Personal Copier, Laser",Technology,Copiers,142.74,74.38642915884401
TEC-PH-10002102,"Nokia Headset, Cordless",Technology,Phones,50.64,2.1538945408801617
OFF-ST-10002902,"Fellowes Shelving, Blue",Office Supplies,Storage,57.84,14.954129423692024
FUR-FU-10000256,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings,51.81,25.90049818089397
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,15.51,4.044510545582238
OFF-AP-10002104,"Hoover Microwave, Red",Office Supplies,Appliances,308.64,89.60617185218325
TEC-CO-10001775,"Sharp Wireless Fax, Laser",Technology,Copiers,355.92,0.5603360253445437
FUR-BO-10000208,"Bush Stackable Bookrack, Mobile",Furniture,Bookcases,123.51,5.6414446599525805
TEC-MA-10004023,"Konica Phone, Wireless",Technology,Machines,86.19,2.8923185923368195
OFF-AP-10001298,"Breville Stove, Black",Office Supplies,Appliances,560.97,267.4366064308386
FUR-HON-10001627,"Hon Swivel Stool, Adjustable",Furniture,Chairs,166.14,68.53025884708536
FUR-CH-10000470,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,460.2,102.82205134700085
FUR-BO-10002235,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases,96.48,7.154499308947837
TEC-CO-10003019,"Brother Fax Machine, High-Speed",Technology,Copiers,316.74,102.04785109939213
TEC-PH-10004358,"Cisco Audio Dock, VoIP",Technology,Phones,121.44,32.96943672453375
FUR-FU-10001507,"Rubbermaid Light Bulb, Duo Pack",Furniture,Furnishings,18.9,10.373777611285808
TEC-PH-10001574,"Nokia Audio Dock, Cordless",Technology,Phones,169.59,34.250807901715824
FUR-BO-10000980,"Bush Library with Doors, Traditional",Furniture,Bookcases,364.32,92.28590115691753
TEC-CO-10000821,"Canon Ink, High-Speed",Technology,Copiers,145.35,8.475343684165216
TEC-PH-10001664,"Motorola Office Telephone, VoIP",Technology,Phones,71.85,4.349823762350972
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,Technology,Phones,138.99,7.312782633499241
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,102.57,12.178440182303463
OFF-EN-10004190,"Cameo Mailers, Security-Tint",Office Supplies,Envelopes,27.04,11.359147368402194
TEC-PH-10003457,"Cisco Smart Phone, Full Size",Technology,Phones,435.12,32.12506902849225
TEC-PH-10000824,"Cisco Office Telephone, Full Size",Technology,Phones,81.75,31.29471852108758
FUR-TEN-10000407,"Tenex Door Stop, Erganomic",Furniture,Furnishings,42.51,5.19141997492988
TEC-BEL-10001971,"Belkin Flash Drive, USB",Technology,Accessories,42.15,4.909100170633349
OFF-ST-10004183,"Rogers Trays, Wire Frame",Office Supplies,Storage,67.5,10.03536873480563
FUR-SAF-10004664,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,87.96,20.25292019714044
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,113.98,20.863403033084627
OFF-AP-10000258,"Hamilton Beach Blender, Black",Office Supplies,Appliances,69.18,36.89650094499964
OFF-AP-10000304,"Hoover Microwave, White",Office Supplies,Appliances,306.78,107.20937694490067
OFF-PA-10002524,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper,28.41,5.077206543381317
TEC-PH-10002496,Cisco SPA301,Technology,Phones,155.99,15.992854639386364
FUR-CH-10004863,"SAFCO Swivel Stool, Black",Furniture,Chairs,165.51,1.5038806041634192
TEC-PH-10000990,"Cisco Signal Booster, with Caller ID",Technology,Phones,101.22,6.475938814339921
TEC-AC-10003964,"SanDisk Flash Drive, USB",Technology,Accessories,26.5,3.0715965826090015
TEC-CO-10000887,"Hewlett Copy Machine, High-Speed",Technology,Copiers,175.78,96.21267120908912
OFF-BI-10004361,"Avery 3-Hole Punch, Recycled",Office Supplies,Binders,28.23,3.987543551296806
FUR-BO-10001872,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,124.86,120.39160804347055
TEC-PH-10003870,"Samsung Signal Booster, VoIP",Technology,Phones,91.12,15.383046402995669
OFF-KIT-10001213,"KitchenAid Refrigerator, Black",Office Supplies,Appliances,527.37,122.23664878271106
TEC-MA-10003185,"Epson Phone, Red",Technology,Machines,78.12,4.851127057243824
FUR-FU-10002829,"Deflect-O Photo Frame, Black",Furniture,Furnishings,34.6,17.618824655107748
FUR-FU-10001410,"Tenex Frame, Black",Furniture,Furnishings,73.32,13.74990175411142
OFF-BIC-10003841,"BIC Canvas, Water Color",Office Supplies,Art,56.88,8.311034722824415
TEC-CAN-10002879,"Canon Copy Machine, High-Speed",Technology,Copiers,260.34,6.327447608901551
TEC-PH-10002815,"Samsung Smart Phone, VoIP",Technology,Phones,424.16,157.79589542835194
FUR-BO-10004423,"Ikea Corner Shelving, Pine",Furniture,Bookcases,82.94,10.157038698879639
OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper,104.85,3.7761459880511565
TEC-HEW-10001074,"Hewlett Fax Machine, Color",Technology,Copiers,321.36,114.85492409092568
TEC-SAM-10004940,"Samsung Smart Phone, Full Size",Technology,Phones,637.44,111.0988730150463
OFF-PA-10001944,"SanDisk Computer Printout Paper, Premium",Office Supplies,Paper,29.79,27.15906226845784
FUR-TA-10000558,"Hon Wood Table, Rectangular",Furniture,Tables,528.9,258.55738876105727
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,169.99,32.214347892324575
TEC-MA-10002827,"StarTech Printer, Red",Technology,Machines,253.32,98.59520243757548
OFF-BI-10002570,"Cardinal 3-Hole Punch, Clear",Office Supplies,Binders,28.26,12.169494159714768
OFF-ST-10001393,"Fellowes Trays, Blue",Office Supplies,Storage,38.26,14.05390474002623
TEC-MA-10001494,"Okidata Inkjet, Durable",Technology,Machines,312.51,58.270520915025436
OFF-AP-10000415,"KitchenAid Toaster, Red",Office Supplies,Appliances,85.32,25.243840796618464
OFF-ST-10002930,"Eldon Lockers, Industrial",Office Supplies,Storage,132.26,0.8144860193118943
FUR-DAN-10001993,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases,143.97,9.65731316386672
TEC-CO-10001895,"Sharp Wireless Fax, Color",Technology,Copiers,357.36,173.25754978060806
FUR-FU-10000306,"Rubbermaid Clock, Duo Pack",Furniture,Furnishings,50.22,29.31935790922921
OFF-BI-10000179,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders,27.99,2.5357026915846346
FUR-OFF-10001132,"Office Star Swivel Stool, Adjustable",Furniture,Chairs,176.43,2.8990019186664964
OFF-AR-10000733,"Binney & Smith Canvas, Fluorescent",Office Supplies,Art,52.62,16.910208766315844
FUR-CH-10004572,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,61.62,5.538361040053266
OFF-CUI-10002269,"Cuisinart Refrigerator, Red",Office Supplies,Appliances,496.08,140.4070547241278
TEC-MA-10003631,"Okidata Card Printer, Wireless",Technology,Machines,175.83,48.531100070011306
FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,89.99,68.67525807696072
TEC-PH-10001117,"Apple Smart Phone, Full Size",Technology,Phones,636.21,215.62703008877838
FUR-CH-10003581,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,454.71,10.790473973996734
FUR-SAF-10004252,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,463.92,105.87946481613304
FUR-IKE-10002719,"Ikea Library with Doors, Metal",Furniture,Bookcases,362.85,32.318565818891884
TEC-CO-10003678,"HP Personal Copier, Color",Technology,Copiers,83.82,17.859134695586892
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,Storage,13.98,7.739845047997414
TEC-PH-10001413,"Motorola Audio Dock, with Caller ID",Technology,Phones,115.58,60.62827560326656
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,165.71,22.765107609220212
FUR-BO-10003903,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,142.8,36.4809845859398
FUR-TA-10001089,"Hon Computer Table, with Bottom Storage",Furniture,Tables,494.43,101.84253917790329
TEC-CO-10001196,"Brother Fax Machine, Color",Technology,Copiers,319.98,67.28626489999384
TEC-CO-10003226,"Canon Fax Machine, Laser",Technology,Copiers,318.39,36.558654907239436
OFF-EN-10001946,"Kraft Mailers, Security-Tint",Office Supplies,Envelopes,40.05,18.220499365290184
OFF-ST-10004583,"Eldon Shelving, Single Width",Office Supplies,Storage,48.45,0.4751827484982005
FUR-CH-10003354,"Novimex Bag Chairs, Black",Furniture,Chairs,43.53,6.96954813244798
TEC-PH-10004680,"Samsung Speaker Phone, with Caller ID",Technology,Phones,123.24,18.398014672227806
TEC-CO-10004404,"Brother Copy Machine, High-Speed",Technology,Copiers,262.29,39.15447649822094
OFF-ST-10004350,"Rogers Shelving, Blue",Office Supplies,Storage,62.13,14.565751537469907
OFF-ST-10001752,"Tenex Shelving, Wire Frame",Office Supplies,Storage,53.73,25.572438616891972
OFF-SME-10003530,"Smead Lockers, Wire Frame",Office Supplies,Storage,197.49,0.8596826514892674
TEC-CIS-10002544,"Cisco Headset, Full Size",Technology,Phones,89.73,12.267177625072392
OFF-AP-10000213,"Cuisinart Refrigerator, Black",Office Supplies,Appliances,330.34,84.10786783415
OFF-FEL-10002837,"Fellowes Folders, Single Width",Office Supplies,Storage,26.43,2.212934387717898
TEC-CO-10002271,"Sharp Fax Machine, Laser",Technology,Copiers,197.1,33.03114346895928
FUR-TA-10001980,"Hon Wood Table, Rectangular",Furniture,Tables,528.9,71.58998955620191
OFF-XER-10000846,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,49.11,16.770890012895517
FUR-SAU-10002642,"Sauder 3-Shelf Cabinet, Traditional",Furniture,Bookcases,166.68,49.9412620397351
TEC-AC-10001076,"Memorex Keyboard, USB",Technology,Accessories,47.7,2.6756193497478664
FUR-CH-10002010,"Office Star Bag Chairs, Adjustable",Furniture,Chairs,38.62,0.738649796652748
FUR-BO-10001436,"Bush Corner Shelving, Traditional",Furniture,Bookcases,123.99,33.49405128946678
OFF-AR-10000266,"BIC Markers, Fluorescent",Office Supplies,Art,27.69,2.1730456394254194
OFF-ST-10004473,"Tenex Trays, Wire Frame",Office Supplies,Storage,53.28,16.43456694874561
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,43.13,0.956507707412075
TEC-MA-10000170,"Okidata Receipt Printer, White",Technology,Machines,80.88,18.34357282366327
FUR-TA-10002172,"Hon Conference Table, Rectangular",Furniture,Tables,919.05,67.1940207243848
FUR-BO-10001471,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,435.45,88.54136135882177
TEC-APP-10000308,"Apple Smart Phone, Full Size",Technology,Phones,636.21,21.761054741411105
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,159.99,74.98047735816398
TEC-PH-10002119,"Samsung Headset, Full Size",Technology,Phones,74.49,2.0194838083587965
OFF-HOO-10000318,"Hoover Microwave, Silver",Office Supplies,Appliances,309.39,63.263505876026045
OFF-AP-10000200,"KitchenAid Refrigerator, Red",Office Supplies,Appliances,351.96,247.7338579856247
FUR-OFF-10001224,"Office Star Swivel Stool, Red",Furniture,Chairs,173.94,49.5813216900738
FUR-CH-10002033,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,317.4,0.7670009524443923
TEC-MEM-10004782,"Memorex Keyboard, Erganomic",Technology,Accessories,69.15,60.28287927030226
FUR-CH-10000843,"SAFCO Executive Leather Armchair, Set of Two",Furniture,Chairs,309.12,11.42862931481795
TEC-MA-10001859,"Okidata Printer, Wireless",Technology,Machines,179,6.054114375390754
TEC-SAM-10004230,"Samsung Smart Phone, Cordless",Technology,Phones,639,31.751534061809263
TEC-CO-10000771,"Canon Wireless Fax, Laser",Technology,Copiers,252.44,119.37305288698535
FUR-CH-10003760,"Office Star Bag Chairs, Set of Two",Furniture,Chairs,57.69,16.292470969831104
TEC-AC-10003506,"Enermax Router, Erganomic",Technology,Accessories,256.14,13.469401005028923
TEC-AC-10003518,"Logitech Router, USB",Technology,Accessories,247.53,100.80888836581049
FUR-HON-10001960,"Hon Wood Table, Rectangular",Furniture,Tables,528.9,251.91556600839786
FUR-CHR-10001018,"Chromcraft Round Table, Rectangular",Furniture,Tables,464.67,241.31165061810074
TEC-PH-10004182,"Motorola Smart Phone, Full Size",Technology,Phones,428.46,135.4074016668772
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,64.65,41.678416864696025
FUR-BO-10000402,"Sauder Stackable Bookrack, Traditional",Furniture,Bookcases,146.28,75.30979994563641
OFF-ST-10002251,"Fellowes Shelving, Wire Frame",Office Supplies,Storage,37.94,0.05288277436822355
TEC-AC-10000857,"Belkin Router, Programmable",Technology,Accessories,260.25,107.58557697627589
FUR-IKE-10001539,"Ikea Classic Bookcase, Pine",Furniture,Bookcases,413.1,242.23055523493068
FUR-CHR-10001784,"Chromcraft Coffee Table, with Bottom Storage",Furniture,Tables,267.09,87.21089265885709
OFF-ST-10003154,"Fellowes Shelving, Industrial",Office Supplies,Storage,58.32,49.14044946630106
OFF-KIT-10002828,"KitchenAid Microwave, White",Office Supplies,Appliances,308.46,38.97598898400473
TEC-PH-10002310,Panasonic KX T7731-B Digital phone,Technology,Phones,99.99,25.519549321359598
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,16.59,2.4171740403267865
OFF-AP-10001797,"Cuisinart Blender, Black",Office Supplies,Appliances,44.28,3.494197649577669
TEC-CO-10001407,"Canon Ink, Digital",Technology,Copiers,146.79,8.653316560695966
TEC-CO-10001142,"Brother Ink, Digital",Technology,Copiers,146.94,3.690036582280605
OFF-ST-10004293,"Rogers Shelving, Industrial",Office Supplies,Storage,41.74,21.112335999093947
OFF-LA-10002272,"Smead File Folder Labels, Alphabetical",Office Supplies,Labels,8.7,2.155477553198602
OFF-BI-10003705,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders,49.32,4.508363222003239
TEC-ENE-10003801,"Enermax Flash Drive, USB",Technology,Accessories,41.73,4.098316133852753
FUR-DAN-10004510,"Dania Library with Doors, Metal",Furniture,Bookcases,361.86,17.778569667740914
OFF-BI-10001422,"Cardinal 3-Hole Punch, Clear",Office Supplies,Binders,18.84,6.819475913302259
OFF-AP-10003850,"Hoover Blender, White",Office Supplies,Appliances,97.92,59.677322230652926
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,89.99,26.780268009134268
OFF-HOO-10002946,"Hoover Stove, Red",Office Supplies,Appliances,568.47,12.603695280621862
OFF-BI-10003579,"Avery 3-Hole Punch, Economy",Office Supplies,Binders,18.58,5.559848531921525
TEC-PH-10002932,"Samsung Speaker Phone, VoIP",Technology,Phones,123.33,33.83892168873288
OFF-AP-10002735,"Cuisinart Toaster, Black",Office Supplies,Appliances,52.89,7.648055996644932
FUR-CH-10004609,"Harbour Creations Steel Folding Chair, Adjustable",Furniture,Chairs,100.38,2.1969870569903636
TEC-AC-10004704,"SanDisk Numeric Keypad, USB",Technology,Accessories,53.16,30.456103133614416
TEC-CO-10001831,"Sharp Personal Copier, Laser",Technology,Copiers,120,57.2052601079169
TEC-PH-10003916,"Motorola Office Telephone, with Caller ID",Technology,Phones,71.76,52.203904074886466
OFF-SU-10000556,"Kleencut Shears, Steel",Office Supplies,Supplies,30.78,7.763606796747728
TEC-AC-10004709,"Logitech Flash Drive, USB",Technology,Accessories,30.72,2.570727188873628
OFF-ST-10002510,"Tenex Lockers, Wire Frame",Office Supplies,Storage,135.48,3.7150979868317244
OFF-PA-10001968,"Eaton Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,30.69,12.793737770478973
FUR-TA-10003748,"Bevis Round Table, Adjustable Height",Furniture,Tables,520.38,117.80571416758039
TEC-CO-10000070,"Hewlett Copy Machine, High-Speed",Technology,Copiers,263.67,65.21963680733845
FUR-FU-10001410,"Tenex Clock, Durable",Furniture,Furnishings,47.28,6.338309070423385
TEC-MA-10003400,"Panasonic Printer, Durable",Technology,Machines,177.74,93.55743127210731
OFF-ST-10004015,"Smead Trays, Blue",Office Supplies,Storage,48.48,13.095668769062554
TEC-PH-10001061,Apple iPhone 5C,Technology,Phones,99.99,8.507604461747325
OFF-EN-10002230,Airmail Envelopes,Office Supplies,Envelopes,83.93,20.37482140470629
TEC-CO-10004813,"Hewlett Ink, Digital",Technology,Copiers,148.32,66.66560376305122
TEC-AC-10002148,"Belkin Keyboard, Programmable",Technology,Accessories,56.92,14.743427683670136
OFF-AP-10002238,"Hoover Coffee Grinder, Red",Office Supplies,Appliances,68.79,24.640751078379186
OFF-ST-10004060,"Eldon Lockers, Single Width",Office Supplies,Storage,197.94,33.19949608987833
FUR-CH-10000981,"Novimex Swivel Stool, Set of Two",Furniture,Chairs,166.71,3.875577131120308
FUR-FU-10000366,"Deflect-O Door Stop, Durable",Furniture,Furnishings,40.98,9.024280567645507
TEC-CO-10004998,"HP Fax and Copier, Digital",Technology,Copiers,115.02,19.614294875034833
FUR-LES-10004886,"Lesro Conference Table, Fully Assembled",Furniture,Tables,859.05,381.4224257254304
OFF-EN-10004518,"GlobeWeis Mailers, Recycled",Office Supplies,Envelopes,24.9,8.27881250059145
TEC-STA-10000893,"StarTech Inkjet, White",Technology,Machines,298.92,33.101132549212174
TEC-MA-10002844,"Okidata Receipt Printer, White",Technology,Machines,121.32,22.716398634040207
TEC-PAN-10000391,"Panasonic Printer, Red",Technology,Machines,263.64,121.26670694613777
TEC-AC-10000596,"Enermax Memory Card, Erganomic",Technology,Accessories,112.2,2.6011049571893055
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,37.99,14.321486664619542
TEC-CO-10002583,"Canon Fax and Copier, Color",Technology,Copiers,192.78,1.3319470818442596
OFF-PA-10000994,Xerox 1915,Office Supplies,Paper,104.85,10.658993630497147
FUR-BO-10001641,"Bush 3-Shelf Cabinet, Traditional",Furniture,Bookcases,143.37,7.167013577593076
OFF-BIC-10002403,"BIC Sketch Pad, Easy-Erase",Office Supplies,Art,48.93,18.272609209845204
